o_x,h_x,l_x,c_x,t,o_y,h_y,l_y,c_y,o,h,l,c,longLiquidationUsd_x,shortLiquidationUsd_x,longLiquidationUsd_y,shortLiquidationUsd_y,longAccount_x,shortAccount_x,longShortRadio_x,longAccount_y,shortAccount_y,longShortRadio_y,longAccount,shortAccount,longShortRadio_x,longShortRadio_y,buy,sell,price_x,index,googleTrend,difficulty,transcations,sentByAddress,tweets,avg,ahr999,value,puellMultiple,modelVariance,nextHalving,stockFlow365dAverage,ma110,ma350Mu2,3LowBullHigh,x8,2LowBullHigh,price_y,ma350,1.6AccumulationHigh,x21,x13,x5,BTC price,Model price,Fire sale,Buy,Accumulate,Still cheap,Hold,Is this a bubble?,FOMO intensifies,"Sell. Seriously, sell",Maximum bubble territory,values,prices
1994205,2041072,1875910,1882631,2022-03-04,0.01,0.01,-0.003759,0.01,0.00423835,0.01122996,-0.00683992,0.00291456,191764.6549,1687152.8117,2701959.07967839,6151147.3539435,81.26,18.74,4.336,81.02,18.98,4.269,48.95,51.05,0.959,0.911020456368,4991470,5539539,40909.0,60.04068807,98.73,27550332084344.0,261962,506476,149694,48467.3838,1.1104927013880808,40909,0.8525754825230148,-0.23873978144807317,791,49630.54452615475,46098.585585585584,94375.6,141563.40000000002,1542.4610285714286,94375.6,39090.0,47187.8,75500.48000000001,56.648812500000005,293.28445714285715,25639.926285714286,39090.0,13141.933353,17513.743144,23804.655763,32679.027941,44116.687765,59557.528483,81823.348736,112662.070223,151244.098484,205736.378284,39.0,43816.5
1882631,2024000,1881263,2003168,2022-03-05,0.01,0.01,-0.010184,0.003009,0.00291456,0.01412318,-0.02295957,0.00059302,314332.3478,469744.6888,966744.33735961,1627461.09081349,83.11,16.89,4.921,83.14,16.86,4.931,49.23,50.77,0.97,1.000758392474,2775081,2806190,39056.0,51.9911514,69.683,27550332084344.0,225198,444375,121698,48427.9377,1.0117649985151504,39056,0.6946291898767885,-0.23090527993500487,790,49716.895333511726,45860.81981981982,94268.99428571429,141403.49142857143,1542.4610285714286,94268.99428571429,39466.0,47134.497142857144,75415.19542857143,56.648812500000005,293.28445714285715,25639.926285714286,39466.0,13158.711682,17536.10297,23835.047208,32720.749312,44173.011616,59633.565682,81927.812746,112805.906082,151437.192084,205999.042271,33.0,42180.5
2003168,2091918,2003168,2034205,2022-03-06,0.003009,0.01,-0.004796,-0.00432,0.00059302,0.00796271,-0.01060943,-0.00595676,171980.2177,1151122.0513,1161504.653862,2994668.26846921,83.31,16.69,4.992,81.67,18.33,4.456,48.87,51.13,0.956,0.901182939398,2925902,3253012,38897.0,55.07885106,81.609,27550332084344.0,206985,409509,122650,48391.9886,1.0030705928731913,38897,0.7476026216991257,-0.257413560455344,789,49764.02220307466,45631.414414414416,94161.39428571428,141242.09142857144,1542.4610285714286,94161.39428571428,38470.0,47080.69714285714,75329.11542857143,56.648812500000005,293.28445714285715,25639.926285714286,38470.0,13175.507933,17558.486679,23865.471116,32762.515249,44229.39563,59709.684101,82032.388341,112949.895581,151630.49194,206261.986827,22.0,38995.0
2034205,2052172,1951740,1969560,2022-03-07,-0.00432,0.004317,-0.015657,0.002906,-0.00595676,0.00615278,-0.01805123,-0.00298381,578771.4653,1164591.2664,1781517.4608,4905382.45249686,85.21,14.79,5.761,84.04,15.96,5.266,48.39,51.61,0.938,0.972099118804,4958489,5262309,38233.0,56.33195894,96.81,27550332084344.0,255293,476456,147188,48351.5019,0.9687513042271279,38233,0.8237892744152276,-0.26821215483579586,788,49789.11158358456,45429.85585585586,94068.09142857142,141102.13714285713,1542.4610285714286,94068.09142857142,38076.0,47034.04571428571,75254.47314285714,56.648812500000005,293.28445714285715,25639.926285714286,38076.0,13192.322121,17580.894294,23895.927515,32804.325789,44285.839859,59785.88381,82137.075616,113094.038852,151823.998229,206525.212193,22.0,39500.0
1969560,2024402,1922100,2022634,2022-03-08,0.002906,0.01,-0.007706,-0.00504,-0.00298381,0.01506109,-0.01374107,-0.00587347,223772.2511,486026.1031,1173148.793805,1993897.07799,85.36,14.64,5.831,83.52,16.48,5.068,48.06,51.94,0.925,0.979743723024,4425082,4637878,38584.0,55.11550162,92.058,27550332084344.0,255623,488001,133210,48300.0009,0.9864742341467495,38584,0.8161022092510278,-0.25047003858862205,787,49771.66985227828,45232.83783783784,93981.52571428572,140972.28857142857,1542.4610285714286,93981.52571428572,38744.0,46990.76285714286,75185.22057142858,56.648812500000005,293.28445714285715,25639.926285714286,38744.0,13209.154263,17603.325833,23926.416432,32846.180971,44342.344355,59862.164879,82241.874668,113238.336028,152017.711129,206788.71861,23.0,38249.5
2022634,2026262,1930417,1962682,2022-03-09,-0.00504,0.01,-0.005392,0.01,-0.00587347,0.01814582,-0.00608211,0.00989269,691016.4836,447567.9686,1459893.423875,1192493.45165,86.47,13.53,6.391,84.51,15.49,5.456,47.17,52.83,0.893,1.025000196279,5265948,5410553,41317.0,62.79857106,103.416,27550332084344.0,272667,517054,189906,48258.7478,1.1307663588432728,41317,0.7749257444651593,-0.1729564875796754,786,49807.755901543474,45094.414414414416,93921.77714285714,140882.66571428571,1542.4610285714286,93921.77714285714,41897.0,46960.88857142857,75137.42171428572,56.648812500000005,293.28445714285715,25639.926285714286,41897.0,13226.004372,17625.781319,23956.937897,32888.080833,44398.909169,59938.527378,82346.785593,113382.787242,152211.630817,207052.506319,21.0,38087.5
1962682,2031332,1898492,2016998,2022-03-10,0.01,0.01,-0.008208,-0.001454,0.00989269,0.02026418,-0.01706439,-0.00299332,169084.4929,1567856.2079,965529.69015,4255972.689125,83.6,16.4,5.098,82.05,17.95,4.571,46.97,53.03,0.886,0.923997156626,4249771,4763542,39547.0,57.61301769,94.375,27550332084344.0,261408,506975,158285,48207.7091,1.0357979622548896,39547,0.8812361222319953,-0.23341230269174496,785,49776.02218391651,44918.48648648649,93850.07428571429,140775.11142857143,1542.4610285714286,93850.07428571429,39414.0,46925.037142857145,75080.05942857143,56.648812500000005,293.28445714285715,25639.926285714286,39414.0,13242.872465,17648.26077,23987.491937,32930.025414,44455.534354,60014.971377,82451.808487,113527.392624,152405.757471,207316.575562,22.0,38740.0
2016998,2093328,1972470,2076740,2022-03-11,-0.001454,0.01,-0.006186,0.007786,-0.00299332,0.0129471,-0.00972201,0.00223661,153503.1387,676330.4435,420053.51505,1484116.089925,83.6,16.4,5.098,85.73,14.27,6.008,47.63,52.37,0.909,0.951432963764,4087078,4476462,38901.0,54.65840183,84.704,27550332084344.0,252245,497448,148462,48147.9013,1.0022632978744488,38901,0.7896044072188125,-0.25059095943840326,784,49814.947397772135,44727.7027027027,93755.35428571429,140633.03142857144,1542.4610285714286,93755.35428571429,38773.0,46877.677142857145,75004.28342857143,56.648812500000005,293.28445714285715,25639.926285714286,38773.0,13259.758558,17670.764208,24018.078579,32972.014752,44512.21996,60091.496946,82556.943445,113672.152308,152600.091268,207580.926582,28.0,42020.0
2076740,2117855,2045959,2045959,2022-03-12,0.007786,0.01,0.005276,0.01,0.00223661,0.00924156,-0.00796847,-0.00055975,69563.7377,152480.9945,199629.324275,271117.5394,83.6,16.4,5.098,85.68,14.32,5.983,46.98,53.02,0.886,0.951469436,1936343,2116031,38996.0,50.60817503,60.605,27550332084344.0,224992,443531,132194,48093.4287,1.0070831976380585,38996,0.879001464707136,-0.24658851626574574,783,49783.59884713825,44545.32432432433,93658.58285714286,140487.8742857143,1542.4610285714286,93658.58285714286,38904.0,46829.29142857143,74926.86628571429,56.648812500000005,293.28445714285715,25639.926285714286,38904.0,13276.662665,17693.291653,24048.697852,33014.048886,44568.966041,60168.104155,82662.190565,113817.066426,152794.632386,207845.559619,22.0,39339.5
2045959,2261296,2043047,2115375,2022-03-13,0.01,0.01,0.002721,0.01,-0.00055975,0.01107056,-0.00749079,0.00106677,111189.3212,516127.0862,191037.91095,1848047.362845,83.6,16.4,5.098,84.94,15.06,5.64,46.98,53.02,0.886,0.887918945124,3103881,3506602,38776.0,52.70808935,70.896,27550332084344.0,207941,409747,121519,48040.9076,0.9956327993368806,38776,0.8544855466008763,-0.27513804372089545,782,49805.964233637154,44378.45945945946,93555.54857142858,140333.32285714286,1542.4610285714286,93555.54857142858,37826.0,46777.77428571429,74844.43885714286,56.648812500000005,293.28445714285715,25639.926285714286,37826.0,13293.584802,17715.843127,24079.349784,33056.127854,44625.772647,60244.793073,82767.549943,113962.135111,152989.381005,208110.474917,22.0,38847.5
2115375,2155854,2047702,2070218,2022-03-14,0.01,0.01,0.003763,0.01,0.00106677,0.01303222,-0.00705699,0.00721554,322709.1185,323877.1425,597237.601175,693568.591825,83.6,16.4,5.098,84.97,15.03,5.653,47.9,52.1,0.919,0.960451771536,3765795,3922610,38654.0,54.03979784,80.838,27550332084344.0,259439,485797,159575,47992.201,0.9891818297551707,38654,0.8430962923739316,-0.2275652400673991,781,49797.20164234688,44215.51351351351,93452.69142857143,140179.03714285715,1542.4610285714286,93452.69142857143,39662.0,46726.345714285715,74762.15314285715,56.648812500000005,293.28445714285715,25639.926285714286,39662.0,13310.524984,17738.418649,24110.034403,33098.251694,44682.639831,60321.563772,82873.021675,114107.358496,153184.3373,208375.672717,21.0,38907.5
2070218,2118023,2018208,2046299,2022-03-15,0.01,0.01,0.01,0.01,0.00721554,0.02501018,-0.00249943,0.00973553,723090.6738,454868.5884,2000824.39255,642704.267725,87.02,12.98,6.704,84.82,15.18,5.588,48.19,51.81,0.93,0.958349220095,3865417,4190177,38933.0,54.19250473,75.876,27550332084344.0,263039,502677,187310,47943.442,1.0033167897840347,38933,0.8041675713586415,-0.23613127635218234,780,49830.50024200827,44053.37837837838,93341.24571428572,140011.86857142858,1542.4610285714286,93341.24571428572,39350.0,46670.62285714286,74672.99657142858,56.648812500000005,293.28445714285715,25639.926285714286,39350.0,13327.483228,17761.01824,24140.751737,33140.420445,44739.567646,60398.416321,82978.605857,114252.736713,153379.501452,208641.153262,23.0,37801.0
2046299,2062034,1886381,1927318,2022-03-16,0.01,0.01,0.01,0.01,0.00973553,0.0194721,-0.00111698,0.01339607,962434.6004,521342.5616,1817137.882525,887598.426375,80.92,19.08,4.241,80.67,19.33,4.173,48.98,51.02,0.96,0.997645040869,5151352,5213897,40098.0,54.96575428,74.192,27550332084344.0,276235,529974,189924,47896.011,1.0640238785284502,40098,0.8904709484636673,-0.19099052252336435,779,49782.09407487838,43893.76576576577,93240.68571428572,139861.0285714286,1542.4610285714286,93240.68571428572,41127.0,46620.34285714286,74592.54857142858,56.648812500000005,293.28445714285715,25639.926285714286,41127.0,13344.459548,17783.641922,24171.501813,33182.634146,44796.556142,60475.350791,83084.302586,114398.269895,153574.873638,208906.916795,21.0,39428.5
1927318,2050912,1920624,2001657,2022-03-17,0.01,0.01,0.01,0.01,0.01339607,0.01893436,-0.00745873,0.00974813,593929.6681,235351.3617,1012737.98415,460686.5153,80.95,19.05,4.249,79.8,20.2,3.95,49.42,50.58,0.977,1.005623706278,4154149,4291129,40722.0,53.37212551,73.122,27520860571022.0,278641,535994,135071,47853.5141,1.0970426594411982,40722,0.9551719080846526,-0.19411491991511198,778,49767.883341836714,43777.747747747744,93139.16,139708.74,1542.4610285714286,93139.16,40987.0,46569.58,74511.32800000001,56.648812500000005,293.28445714285715,25639.926285714286,40987.0,13361.45396,17806.289714,24202.284661,33224.892835,44853.605372,60552.367252,83190.111958,114543.958175,153770.454036,209172.963558,24.0,39298.0
2001657,2019030,1935386,1935575,2022-03-18,0.01,0.01,0.01,0.01,0.00974813,0.01710887,0.0004132,0.00563865,1348696.1816,1103737.6207,1890131.08215,2244944.06777,76.48,23.52,3.252,76.8,23.2,3.31,50.23,49.77,1.009,0.952113129837,4708518,5027102,40678.0,53.59690194,71.346,27452707696467.0,261175,519433,134534,47813.5552,1.0942618633968797,40678,0.8572155072737317,-0.17442938749458214,777,49787.11702786037,43661.47747747748,93040.99428571429,139561.49142857143,1542.4610285714286,93040.99428571429,41818.0,46520.497142857144,74432.79542857144,56.648812500000005,293.28445714285715,25639.926285714286,41818.0,13378.46648,17828.961637,24233.100308,33267.19655,44910.715388,60629.465774,83296.034071,114689.801686,153966.242826,209439.293794,27.0,41030.0
1935575,2028282,1910709,1931838,2022-03-19,0.01,0.01,0.01,0.01,0.00563865,0.01443806,-0.00164771,0.00836473,700030.3719,336409.0484,1410979.9251,663836.477875,76.48,23.52,3.252,76.8,23.2,3.31,50.23,49.77,1.009,1.004692861124,4025054,4056673,41493.0,54.34101013,55.89,27452707696467.0,242269,463699,168467,47782.2712,1.1379156578205927,41493,0.9487635960791876,-0.16425252521030487,776,49789.7699687819,43525.43243243243,92956.74285714286,139435.11428571428,1542.4610285714286,92956.74285714286,42248.0,46478.37142857143,74365.3942857143,56.648812500000005,293.28445714285715,25639.926285714286,42248.0,13395.497123,17851.657712,24263.948782,33309.545331,44967.886242,60706.646427,83402.06902,114835.800562,154162.240186,209705.907747,25.0,40833.5
1931838,2012984,1917775,2006621,2022-03-20,0.01,0.01,0.01,0.01,0.00836473,0.01493967,-0.00133939,0.00438951,129639.1324,707674.5547,165937.251425,1210869.13382,77.49,22.51,3.442,77.57,22.43,3.458,50.59,49.41,1.024,0.901012075594,2787509,3098056,41413.0,57.46117831,63.259,27452707696467.0,210393,406251,172926,47748.6614,1.1329573378122342,41413,0.9532798372742428,-0.18612981221907532,775,49800.893855751136,43376.72972972973,92860.25142857143,139290.37714285715,1542.4610285714286,92860.25142857143,41343.0,46430.125714285714,74288.20114285714,56.648812500000005,293.28445714285715,25639.926285714286,41343.0,13412.545905,17874.377959,24294.830112,33351.939216,45025.117987,60783.909282,83508.216903,114981.954935,154358.446294,209972.80566,28.0,41825.0
2006621,2154839,2002653,2110033,2022-03-21,0.01,0.01,0.003882,0.01,0.00438951,0.01756316,-0.00747962,0.00407647,260856.5482,307413.8834,301542.785475,768085.745475,82.14,17.86,4.599,82.13,17.87,4.596,51.35,48.65,1.055,0.928277474307,3230716,3661311,41100.0,57.32864197,68.466,27452707696467.0,259759,477545,211908,47703.5914,1.115599297057178,41100,0.9278230608215137,-0.1929447208436894,774,49800.64025401367,43233.117117117115,92755.24,139132.86000000002,1542.4610285714286,92755.24,41062.0,46377.62,74204.19200000001,56.648812500000005,293.28445714285715,25639.926285714286,41062.0,13429.61284,17897.122401,24325.744325,33394.378244,45082.410674,60861.25441,83614.477816,115128.264938,154554.86133,210239.987775,31.0,42253.5
2110033,2119433,2001235,2022485,2022-03-22,0.01,0.01,0.01,0.01,0.00407647,0.02955916,-0.00013382,0.00375962,520701.0061,512418.2101,699957.644775,653916.963125,84.69,15.31,5.532,84.01,15.99,5.254,50.1,49.9,1.004,0.99290741899,4094588,4329755,42431.0,63.8450774,74.255,27452707696467.0,264420,499333,338732,47665.005,1.1885486328305355,42431,0.8983397141759938,-0.1623765846522236,773,49839.96385661795,43099.85585585586,92666.02285714286,138999.0342857143,1542.4610285714286,92666.02285714286,42370.0,46333.01142857143,74132.8182857143,56.648812500000005,293.28445714285715,25639.926285714286,42370.0,13446.697946,17919.891056,24356.691451,33436.862453,45139.764356,60938.681881,83720.851857,115274.730706,154751.485474,210507.454338,30.0,41256.5
2022485,2246357,2001978,2109478,2022-03-23,0.01,0.01,0.01,0.01,0.00375962,0.01754643,-0.00399714,0.0056976,500864.8489,416122.7787,900953.3057,960439.797175,82.9,17.1,4.848,82.36,17.64,4.669,50.16,49.84,1.006,0.974229554836,4645127,4957169,42247.0,58.83970964,72.46,27452707696467.0,264037,492109,193049,47624.6191,1.1778359591788776,42247,0.9030210249080182,-0.1504704286753764,772,49864.97957831823,42976.738738738735,92591.21714285715,138886.82571428572,1542.4610285714286,92591.21714285715,42899.0,46295.60857142857,74072.97371428572,56.648812500000005,293.28445714285715,25639.926285714286,42899.0,13463.801237,17942.683946,24387.671516,33479.391881,45197.179085,61016.191765,83827.339121,115421.352372,154948.318903,210775.20559,26.0,40949.5
2109478,2385035,2085053,2341034,2022-03-24,0.01,0.01,0.01,0.01,0.0056976,0.01742383,-0.00213041,0.00947906,1898575.9822,543608.8629,3201490.575125,1005225.17395,84.27,15.73,5.357,82.96,17.04,4.869,50.08,49.92,1.003,1.0277303637,8436425,8388562,43324.0,62.93769129,77.812,27452707696467.0,262844,498050,238723,47588.9486,1.238084190727438,43324,0.9024320881479883,-0.12731322015851987,771,49901.30974182003,42891.07207207207,92510.33142857143,138765.49714285714,1542.4610285714286,92510.33142857143,43936.0,46255.165714285715,74008.26514285714,56.648812500000005,293.28445714285715,25639.926285714286,43936.0,13480.922729,17965.501092,24418.684549,33521.966569,45254.654914,61093.784133,83933.939707,115568.130068,155145.361797,211043.241777,31.0,42440.0
2341034,2417976,2221759,2227298,2022-03-25,0.01,0.01,0.01,0.01,0.00947906,0.01764327,-0.00897596,0.00521018,681324.0923,1162737.8347,1978939.741025,2705316.751025,71.36,28.64,2.492,72.71,27.29,2.664,54.92,45.08,1.218,0.936862049028,6012254,6547257,44274.0,63.41147251,77.489,27452707696467.0,290563,548095,255709,47551.7821,1.292422897776923,44274,1.0087603192282282,-0.1162750508643473,770,49850.020219200196,42847.97297297297,92431.69714285714,138647.54571428572,1542.4610285714286,92431.69714285714,44378.0,46215.84857142857,73945.35771428571,56.648812500000005,293.28445714285715,25639.926285714286,44378.0,13498.062437,17988.342514,24449.730579,33564.586554,45312.191894,61171.459056,84040.65371,115715.06393,155342.614336,211311.563143,40.0,43050.5
2227298,2357568,2194997,2274308,2022-03-26,0.01,0.01,0.01,0.01,0.00521018,0.01615875,-0.00449836,0.00151255,607135.7013,264746.6938,1366753.773,336824.672825,76.73,23.27,3.297,77.81,22.19,3.507,55.7,44.3,1.257,1.04506536119,3868560,3947368,44390.0,60.14525861,55.628,27452707696467.0,230870,440067,193514,47523.5142,1.2984059558669185,44390,1.051532777528573,-0.11359767907413243,769,49850.047548727314,42804.07207207207,92344.58285714286,138516.8742857143,1542.4610285714286,92344.58285714286,44497.0,46172.29142857143,73875.6662857143,56.648812500000005,293.28445714285715,25639.926285714286,44497.0,13515.220377,18011.208233,24480.809633,33607.251876,45369.790078,61249.216605,84147.48123,115862.15409,155540.0767,211580.169931,47.0,43905.0
2274308,2274522,2179808,2199910,2022-03-27,0.01,0.01,0.003987,0.003987,0.00151255,0.01296707,-0.0065948,0.00181883,1089458.3928,680267.4653,1857658.612175,938004.816025,71.21,28.79,2.473,73.25,26.75,2.738,54.81,45.19,1.213,0.988172056225,4174301,4276396,44930.0,64.64640151,69.528,27452707696467.0,218071,421737,202928,47516.4084,1.3287795392762942,44930,0.8589183534084289,-0.06730608444100028,768,49934.27186791993,42768.38738738739,92267.64571428571,138401.46857142856,1542.4610285714286,92267.64571428571,46684.0,46133.822857142855,73814.11657142857,56.648812500000005,293.28445714285715,25639.926285714286,46684.0,13532.396565,18034.098271,24511.921741,33649.962572,45427.449518,61327.05685,84254.422361,116009.400682,155737.749067,211849.062385,51.0,44410.5
2199910,2200085,2060864,2087817,2022-03-28,0.003987,0.01,0.003238,0.01,0.00181883,0.01655102,-0.00745102,-0.00224946,1561295.3933,1651718.2438,33420428.77432,20667159.069375,76.83,23.17,3.316,77.03,22.97,3.354,54.3,45.7,1.188,0.919080111894,6985885,7674211,47302.0,70.61992231,92.645,27452707696467.0,293145,520476,239616,47520.9521,1.4708643740118288,47302,1.0943854859621365,-0.060323577138646556,767,49917.157943100334,42735.47747747748,92194.00571428571,138291.00857142857,1542.4610285714286,92194.00571428571,46995.0,46097.002857142856,73755.20457142858,56.648812500000005,293.28445714285715,25639.926285714286,46995.0,13549.591017,18057.012647,24543.06693,33692.718683,45485.170268,61404.979861,84361.477202,116156.803841,155935.631618,212118.240752,49.0,44531.0
