,Date,High,Low,Close,Volume,VIX,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
328,1991-04-12,381.0700073242188,376.8900146484375,380.3999938964844,198610000.0,18.450000762939453,6126.862,6.7,135.1,5.91,3349.5,62.01208866248937,3.221350435950022,340.6348468502055,5.17999267578125,383.0579426093722,364.8660503105496,379.4533386230469,377.83666992187494,375.27334594726557,373.65667724609364,382.01666259765625,383.6333312988282,386.19665527343756
329,1991-04-15,382.3200073242188,378.7799987792969,381.1900024414063,161800000.0,16.5,6126.862,6.7,135.1,5.91,3349.5,63.49900835920938,3.212168224878809,340.75585098228197,9.8900146484375,383.9907196630677,364.6932738672058,380.7633361816406,379.20666503906244,377.2233276367187,375.6666564941405,382.7466735839844,384.30334472656256,386.2866821289063
330,1991-04-16,387.6199951171875,379.6400146484375,387.6199951171875,214480000.0,15.81999969482422,6126.862,6.7,135.1,5.91,3349.5,73.31007207195236,3.329106840673001,340.9404752531019,8.1199951171875,386.37066195033077,363.8643325565052,384.9600016276042,382.30000813802087,376.9800211588542,374.32002766927087,390.27998860677087,392.9399820963542,398.25996907552087
331,1991-04-17,391.260009765625,387.2999877929688,390.4500122070313,246930000.0,15.470000267028809,6126.862,6.7,135.1,5.91,3349.5,76.51571575548849,3.5565289938186613,341.1640170248243,11.510009765625,388.75331778678867,363.86767830696135,389.6700032552083,388.07999674479163,385.7099812825521,384.11997477213544,392.0400187174478,393.6300252278645,396.000040690104
332,1991-04-18,390.9700012207031,388.1300048828125,388.4599914550781,217410000.0,16.260000228881836,6126.862,6.7,135.1,5.91,3349.5,69.72133337897563,3.801422574865889,341.35129064718166,8.69000244140625,390.2463131742391,364.42868072224525,389.18666585286456,387.403330485026,386.34666951497394,384.5633341471354,390.24332682291663,392.0266621907552,393.08332316080725
333,1991-04-19,388.4599914550781,383.8999938964844,384.2000122070313,195520000.0,15.68000030517578,6126.862,6.7,135.1,5.91,3349.5,57.180057719126566,3.967799490380702,341.50333077533895,8.840026855468807,390.4218206310235,366.01517582893746,385.51999918619794,382.58000691731775,380.9600016276042,378.020009358724,387.1400044759115,390.0799967447917,391.70000203450525
334,1991-04-22,384.1900024414063,380.1600036621094,380.9500122070313,164410000.0,16.780000686645508,6126.862,6.7,135.1,5.91,3349.5,49.36365196744908,4.015346658730531,341.6206783153957,2.290008544921932,390.04121712032793,367.7427794617033,381.7666727701823,379.3433430989583,377.7366739908854,375.3133443196614,383.37334187825525,385.79667154947924,387.4033406575522
335,1991-04-23,383.5499877929688,379.6700134277344,381.760009765625,167840000.0,17.020000457763672,6126.862,6.7,135.1,5.91,3349.5,51.278911974425135,3.98969239325473,341.7422084509589,8.20001220703125,389.84466510111935,369.13233380024786,381.6600036621094,379.77001953124994,377.78002929687494,375.8900451660155,383.6499938964844,385.5399780273438,387.5299682617188
336,1991-04-24,383.0199890136719,379.989990234375,382.760009765625,166800000.0,16.719999313354492,6126.862,6.7,135.1,5.91,3349.5,53.76980614018724,3.9263628261507635,341.86525855733714,9.610015869140625,390.1518952491692,369.47110584946364,381.92332967122394,380.826670328776,378.89333089192706,377.79667154947913,383.8566691080729,384.9533284505208,386.88666788736975
337,1991-04-25,382.8900146484375,378.4299926757813,379.25,166940000.0,17.149999618530273,6126.862,6.7,135.1,5.91,3349.5,44.54612185136645,3.777789819525696,341.9771679070613,1.6199951171875,390.1376167167643,369.87538377151697,380.19000244140625,377.489990234375,375.72998046875006,373.0299682617188,381.9500122070312,384.65002441406244,386.4100341796874
338,1991-04-26,380.1099853515625,376.7699890136719,379.0199890136719,154550000.0,17.270000457763672,6126.862,6.7,135.1,5.91,3349.5,43.97573795312193,3.571296280844231,342.07954027709644,-1.3800048828125,390.08938235781693,370.3036169097612,378.63332112630206,377.15665690104163,375.29332478841144,373.816660563151,380.49665323893225,381.9733174641927,383.8366495768229
339,1991-04-29,380.9599914550781,373.6600036621094,373.6600036621094,149860000.0,18.270000457763672,6126.862,6.7,135.1,5.91,3349.5,32.713064055862006,3.245668864857653,342.16394207024405,-7.529998779296932,389.8088503672207,370.8201504872715,376.0933329264323,371.2266743977865,368.79334513346356,363.92668660481775,378.52666219075525,383.39332071940106,385.826649983724
340,1991-04-30,377.8599853515625,373.010009765625,375.3399963378906,206230000.0,18.239999771118164,6126.862,6.7,135.1,5.91,3349.5,38.41707534201025,2.881846335878246,342.2855129787828,-12.279998779296875,389.8548575382362,370.3581429500451,375.40333048502606,372.9466756184896,370.55335489908856,368.0967000325521,377.7966512044271,380.25330607096356,382.6466267903646
341,1991-05-01,380.4599914550781,375.2699890136719,380.2900085449219,181900000.0,17.770000457763672,6126.862,6.9,135.6,5.78,3330.3,52.19465348158849,2.5855622711879236,342.4079518554702,-10.160003662109432,389.9070323648683,370.4409687337645,378.67332967122394,376.88666788736975,373.4833272298177,371.6966654459635,382.076670328776,383.8633321126302,387.26667277018225
342,1991-05-02,382.1400146484375,379.8200073242188,380.5199890136719,187090000.0,17.520000457763672,6126.862,6.9,135.6,5.78,3330.3,52.7612108873691,2.34491789237212,342.5338234392795,-7.94000244140625,389.94375751943085,370.4792435792019,380.82667032877606,379.5133260091146,378.50666300455737,377.1933186848959,381.8333333333333,383.14667765299475,384.153340657552
343,1991-05-03,381.0,378.8200073242188,380.7999877929688,158150000.0,17.239999771118164,6126.862,6.9,135.6,5.78,3330.3,53.5347964994598,2.1508850415129106,342.64035745893216,-3.4000244140625,389.94516135150883,371.0218399912646,380.2066650390625,379.413330078125,378.0266723632813,377.2333374023438,381.5933227539062,382.3866577148437,383.7733154296874
344,1991-05-06,380.7799987792969,377.8599853515625,380.0799865722656,129110000.0,17.920000076293945,6126.862,6.9,135.6,5.78,3330.3,51.05414565121625,1.9798494149759702,342.72525784264514,-0.8700256347656818,389.9797874504727,371.1292121833163,379.5733235677083,378.36664835611975,376.65331013997394,375.4466349283854,381.28666178385413,382.4933369954427,384.2066752115885
345,1991-05-07,380.9100036621094,377.30999755859375,377.3200073242188,153290000.0,17.459999084472656,6126.862,6.9,135.6,5.78,3330.3,42.3703096322725,1.7836476390320035,342.8181490366685,-4.440002441406193,389.719702064796,371.76529854555554,378.5133361816406,376.1166687011719,374.913330078125,372.51666259765625,379.7166748046875,382.11334228515625,383.3166809082031
346,1991-05-08,379.260009765625,376.2099914550781,378.510009765625,157240000.0,17.780000686645508,6126.862,6.9,135.6,5.78,3330.3,46.866445373820554,1.596877929664884,342.9161856311294,-4.25,389.3292129326622,372.6917892646034,377.9933369954427,376.7266642252604,374.9433186848958,373.6766459147135,379.77668253580725,381.04335530598956,382.82670084635413
347,1991-05-09,383.55999755859375,378.510009765625,383.25,180460000.0,17.170000076293945,6126.862,6.9,135.6,5.78,3330.3,60.89000795932225,1.497795001688166,343.0429331122231,4.0,389.50846629067024,373.07453541831416,381.77333577473956,379.9866739908854,376.7233479817708,374.93668619791663,385.03666178385413,386.8233235677083,390.0866495768229
348,1991-05-10,383.9100036621094,375.6099853515625,375.739990234375,172730000.0,17.540000915527344,6126.862,6.9,135.6,5.78,3330.3,41.0724216799879,1.3356349429188796,343.1409861818005,-3.279998779296875,389.63817896807234,372.47882237470105,378.4199930826823,372.92998250325525,370.11997477213544,364.62996419270837,381.2300008138021,386.7200113932292,389.530019124349
349,1991-05-13,377.0199890136719,374.6199951171875,376.760009765625,129620000.0,17.65999984741211,6126.862,6.9,135.6,5.78,3330.3,43.93221106179236,1.1556696924904883,343.2164720468272,3.100006103515625,389.62850612460267,372.0454959505926,376.1333312988281,375.2466735839844,373.73333740234375,372.8466796875,377.64666748046875,378.5333251953125,380.0466613769531
350,1991-05-14,375.5299987792969,370.8200073242188,371.6199951171875,207890000.0,18.0,6126.862,6.9,135.6,5.78,3330.3,34.26380605720014,0.8893386319698812,343.31839058376283,-3.720001220703125,389.1361549312135,370.93784714398174,372.6566670735677,369.7833353678385,367.9466756184896,365.07334391276044,374.4933268229166,377.36665852864576,379.20331827799464
351,1991-05-15,372.4700012207031,365.8299865722656,368.5700073242188,193110000.0,18.3799991607666,6126.862,6.9,135.6,5.78,3330.3,29.777026326808127,0.5321489126090824,343.4022778748419,-11.720001220703068,388.0320198480251,369.853981738889,368.9566650390625,365.4433288574219,362.316650390625,358.8033142089844,372.0833435058594,375.5966796875,378.7233581542969
352,1991-05-16,372.510009765625,368.5700073242188,372.1900024414063,154460000.0,17.239999771118164,6126.862,6.9,135.6,5.78,3330.3,40.455279166239904,0.19327725426696354,343.47856884288865,-8.329986572265568,386.51737502593375,369.74162765961313,371.0900065104167,369.67000325520837,367.1500040690105,365.7300008138022,373.61000569661456,375.0300089518229,377.55000813802076
353,1991-05-17,373.010009765625,369.4400024414063,372.3900146484375,174210000.0,16.639999389648438,6126.862,6.9,135.6,5.78,3330.3,41.02698254317687,-0.11359822603080516,343.5647270169895,-8.409973144531307,385.78916665153827,369.28883627814923,371.61334228515625,370.2166748046875,368.04333496093756,366.6466674804688,373.7866821289062,375.18334960937494,377.3566894531249
354,1991-05-20,373.6499938964844,371.260009765625,372.2799987792969,109510000.0,17.100000381469727,6126.862,6.9,135.6,5.78,3330.3,40.77849454278486,-0.3858285276366266,343.6184187599441,-7.79998779296875,385.5106806494896,368.7003209374245,372.39666748046875,371.1433410644531,370.0066833496094,368.75335693359375,373.5333251953125,374.7866516113281,375.9233093261719
355,1991-05-21,376.6600036621094,372.2799987792969,375.3500061035156,176620000.0,16.06999969482422,6126.862,6.9,135.6,5.78,3330.3,50.44287339464483,-0.5722135850843022,343.7138223598176,-1.9700012207031818,384.92762892577923,368.6423722949239,374.7633361816406,372.8666687011719,370.3833312988281,368.4866638183594,377.2466735839844,379.1433410644531,381.6266784667969
356,1991-05-22,376.5,374.3999938964844,376.1900024414063,159310000.0,16.15999984741211,6126.862,6.9,135.6,5.78,3330.3,52.87098558075011,-0.6803160524120726,343.8016568099521,-2.320007324218693,384.0989222775381,368.8140782107431,375.69666544596356,374.8933308919271,373.59665934244794,372.7933247884115,376.99333699544275,377.7966715494792,379.09334309895837
357,1991-05-23,378.0700073242188,373.5499877929688,374.9599914550781,173080000.0,16.110000610351562,6126.862,6.9,135.6,5.78,3330.3,48.82878333612019,-0.7517591278774534,343.8929427292315,-8.290008544921875,383.7945819205286,368.6894177132604,375.5266621907552,372.9833170572916,371.0066426595052,368.4632975260416,377.5033365885416,380.0466817220052,382.0233561197916
358,1991-05-24,378.0799865722656,374.9700012207031,377.489990234375,124640000.0,15.229999542236328,6126.862,6.9,135.6,5.78,3330.3,56.68782902076373,-0.754401578657204,343.9636763543656,1.75,383.63008742382533,368.700912332034,376.84665934244794,375.61333211263025,373.73667399088544,372.50334676106775,378.72331746419275,379.95664469401044,381.83330281575525
359,1991-05-28,382.1000061035156,377.1199951171875,381.9400024414063,162350000.0,15.670000076293944,6126.862,6.9,135.6,5.78,3330.3,66.98005319577308,-0.6410658295865649,344.06753514349094,5.179992675781307,384.37031450198793,368.7886851318012,380.3866678873698,378.673329671224,375.4066569010417,373.69331868489587,383.6533406575521,385.36667887369794,388.63335164388025
360,1991-05-29,383.6600036621094,381.3699951171875,382.7900085449219,188450000.0,15.899999618530272,6126.862,6.9,135.6,5.78,3330.3,68.62334494977705,-0.4459559693263479,344.190070315732,11.170013427734375,385.1927040841607,368.7112967703315,382.60666910807294,381.5533345540365,380.31666056315106,379.2633260091146,383.84334309895837,384.8966776529948,386.13335164388025
361,1991-05-30,388.1700134277344,382.5,386.9599914550781,234440000.0,16.020000457763672,6126.862,6.9,135.6,5.78,3330.3,75.51964508523011,-0.14227359594574351,344.3577827882474,18.389984130859318,386.5688954717551,368.0021036737527,385.8766682942708,383.58332316080725,380.20665486653644,377.9133097330729,389.25333658854163,391.5466817220052,394.923350016276
362,1991-05-31,389.8500061035156,385.010009765625,389.8299865722656,232040000.0,15.93000030517578,6126.862,6.9,135.6,5.78,3330.3,79.15756230467665,0.2596537596265721,344.53358396121445,17.639984130859318,388.530417134829,366.9715817665382,388.23000081380206,386.6099955240885,383.39000447591144,381.7699991861979,391.44999186197913,393.0699971516927,396.28998819986975
363,1991-06-01,389.8500061035156,385.010009765625,389.8299865722656,232040000.0,15.93000030517578,6126.862,6.9,136.0,5.9,3349.7,79.15756230467665,0.7014976671417448,344.7080310310857,17.439971923828125,390.2065234756154,366.19847530368145,388.23000081380206,386.6099955240885,383.39000447591144,381.7699991861979,391.44999186197913,393.0699971516927,396.28998819986975
364,1991-06-03,389.80999755859375,386.9700012207031,388.05999755859375,173990000.0,16.8700008392334,6126.862,6.9,136.0,5.9,3349.7,70.54934335333141,1.115360312317529,344.8328607145289,15.779998779296875,391.3741690000254,365.82883087790424,388.2799987792969,386.75,385.44000244140625,383.9100036621094,389.5899963378906,391.1199951171875,392.42999267578125
365,1991-06-04,388.05999755859375,385.1400146484375,387.739990234375,180450000.0,16.170000076293945,6126.862,6.9,136.0,5.9,3349.7,68.98436329452323,1.4823418188853978,344.96061518335557,12.389984130859375,392.51032611892754,365.7346720500178,386.98000081380206,385.9000040690104,384.0600179036458,382.98002115885413,388.81998697916663,389.8999837239583,391.7399698893229
366,1991-06-05,388.2300109863281,384.4500122070313,385.0899963378906,186560000.0,16.399999618530273,6126.862,6.9,136.0,5.9,3349.7,56.91978960681986,1.755043697276582,345.0837656101678,8.899993896484318,393.0968728326317,365.80612399354015,385.92333984375,383.6166687011719,382.1433410644532,379.83666992187506,387.3966674804687,389.7033386230468,391.1766662597655
367,1991-06-06,385.8500061035156,383.1300048828125,383.6300048828125,168260000.0,16.93000030517578,6126.862,6.9,136.0,5.9,3349.7,51.2247763649089,1.9270640375836408,345.1901596845187,8.670013427734375,393.13918154385146,365.8018157706017,384.2033386230469,382.5566711425781,381.48333740234375,379.836669921875,385.27667236328125,386.92333984375,387.9966735839844
368,1991-06-07,383.6300048828125,378.760009765625,379.4299926757813,169570000.0,16.979999542236328,6126.862,6.9,136.0,5.9,3349.7,38.45391568235384,1.9555606393448501,345.28513895284624,1.9400024414063068,393.2108122772022,366.09918528139156,380.60666910807294,377.58333333333337,375.73667399088544,372.71333821614587,382.45332845052087,385.47666422526044,387.32332356770837
369,1991-06-10,379.75,377.9500122070313,378.5700073242188,127720000.0,17.469999313354492,6126.862,6.9,136.0,5.9,3349.7,36.314902846563186,1.8744278210698078,345.35453703641355,-3.3699951171875,393.2439805879566,366.2470167264965,378.7566731770833,377.76334635416663,376.9566853841146,375.96335856119794,379.5633341471353,380.556660970052,381.363321940104
370,1991-06-11,381.6300048828125,378.5700073242188,381.0499877929688,161610000.0,17.31999969482422,6126.862,6.9,136.0,5.9,3349.7,46.26128636120207,1.76412896238574,345.44846146720045,-1.7400207519530682,393.1681166300097,367.26587995202163,380.4166666666667,379.20332845052087,377.356669108073,376.1433308919272,382.26332600911456,383.4766642252604,385.32332356770826
371,1991-06-12,381.0499877929688,374.4599914550781,376.6499938964844,166140000.0,17.719999313354492,6126.862,6.9,136.0,5.9,3349.7,35.05368285278492,1.5671113034725521,345.5326347778887,-10.30999755859375,392.50226352077317,368.73973171848473,377.38665771484375,373.7233276367187,370.79666137695307,367.133331298828,380.3133239746094,383.97665405273443,386.90332031250006
